latitude,longitude,X,Y,Zone Number,Zone Letter,depth,mag,magMod,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
62.1544,-151.8986,-16909274.8,8895846.734,5,V,89.6,2,2,ml,,,,0.45,ak,ak02041orek2,2020-03-28T09:26:08.658Z,"94km W of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
52.0528333,-176.0651667,-19599484.7,6809684.036,1,U,9.91,-0.65,-0.65,ml,5,125,0.01156,0.17,av,av70881534,2020-03-30T18:34:15.430Z,"45km ENE of Adak, Alaska",earthquake,0.77,1.13,0.124,5,reviewed,av,av
33.47,-116.5478333,-12974045.46,3957856.065,11,S,6.84,0.7,0.7,ml,25,50,0.0884,0.17,ci,ci39118959,2020-03-28T16:31:31.622Z,"15km SE of Anza, CA",earthquake,0.22,1,0.107,12,reviewed,ci,ci
58.4082,-155.0889,-17264417.38,8053560.931,5,V,115.7,2.5,2.5,ml,,,,0.93,ak,ak02041opl8i,2020-03-29T07:15:56.040Z,"89km ESE of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
37.4188333,-118.6721667,-13210525.17,4497648.657,11,S,4.85,1.18,0.94448,md,14,211,0.2116,0.06,nc,nc73360765,2020-03-31T01:41:04.672Z,"7km W of Round Valley, CA",earthquake,0.73,6.04,0.229,15,reviewed,nc,nc
63.1294,-150.8623,-16793914.42,9132050.633,5,V,128.9,1.7,1.7,ml,,,,0.23,ak,ak02041ooark,2020-03-28T09:13:33.973Z,"97km NNW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
58.194,-155.3301667,-17291275.06,8008181.77,5,V,1.37,0.96,0.96,ml,9,216,0.01608,0.17,av,av62151186,2020-03-30T18:28:10.610Z,"95km SE of King Salmon, Alaska",earthquake,0.94,0.57,0.417,9,reviewed,av,av
58.2248333,-155.3576667,-17294336.35,8014697.037,5,V,1.74,0.47,0.47,ml,5,121,0.02159,0.2,av,av70881524,2020-03-30T18:30:42.410Z,"91km ESE of King Salmon, Alaska",earthquake,1.06,1.84,0.117,4,reviewed,av,av
17.837,-66.8655,-7443433.412,2018478.468,19,Q,12,2.5,2.18,md,20,229,0.1388,0.27,pr,pr2020088012,2020-03-29T07:11:38.040Z,"18km SSE of Guanica, Puerto Rico",earthquake,0.89,0.63,0.05,7,reviewed,pr,pr
63.5188,-147.8686,-16460657.26,9228607.515,6,V,1.2,1.5,1.5,ml,,,,0.88,ak,ak02041onhaf,2020-03-28T09:03:41.660Z,"55km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
40.7398333,-112.085,-12477245.13,4974042.542,12,T,9.46,1.03,1.03,ml,27,33,0.01458,0.17,uu,uu60370952,2020-03-28T17:10:18.390Z,"3km NNE of Magna, Utah",earthquake,0.36,0.54,0.068,2,reviewed,uu,uu
18.0208,-66.7638,-7432112.219,2039983.292,19,Q,12,2.79,2.45144,md,20,102,0.1241,0.15,pr,pr2020088013,2020-03-28T09:40:19.584Z,"0km ENE of Magas Arriba, Puerto Rico",earthquake,0.38,0.31,0.32,17,reviewed,pr,pr
38.8351669,-122.809166,-13671053.82,4698088.073,10,S,4.19,0.56,0.36416,md,6,122,0.01178,0.01,nc,nc73360755,2020-03-28T10:39:03.351Z,"8km W of Cobb, CA",earthquake,1.12,7.44,,1,automatic,nc,nc
35.861,-117.6703333,-13099001.58,4281512.004,11,S,9.4,0.64,0.64,ml,16,91,0.07444,0.1,ci,ci39118943,2020-03-28T16:32:02.379Z,"23km ESE of Little Lake, CA",earthquake,0.26,0.67,0.118,8,reviewed,ci,ci
61.4628,-150.1127,-16710469.33,8732871.988,5,V,22.1,1.5,1.5,ml,,,,0.44,ak,ak02041obzh4,2020-03-28T08:50:59.031Z,"10km SW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
35.714,-117.5141667,-13081617.2,4261339.238,11,S,7.72,0.44,0.44,ml,9,164,0.1221,0.09,ci,ci39118935,2020-03-28T08:48:55.122Z,"12km WSW of Searles Valley, CA",earthquake,0.59,1.26,0.088,5,automatic,ci,ci
51.8935,-177.1445,-19719635.54,6780891.748,1,U,7.11,-0.75,-0.75,ml,4,146,0.02344,0.08,av,av70881509,2020-03-30T17:53:24.720Z,"33km W of Adak, Alaska",earthquake,0.82,0.85,0.243,4,reviewed,av,av
51.8765,-177.1165,-19716518.59,6777825.8,1,U,7.26,-0.85,-0.85,ml,5,192,0.02729,0.14,av,av70881504,2020-03-30T17:44:50.500Z,"31km W of Adak, Alaska",earthquake,0.75,1.04,0.237,4,reviewed,av,av
38.7885017,-122.768837,-13666564.42,4691421.376,10,S,1.25,0.91,0.69176,md,20,80,0.01405,0.03,nc,nc73360750,2020-03-28T10:12:06.191Z,"2km NW of The Geysers, CA",earthquake,0.22,0.39,0.07,5,automatic,nc,nc
52.039,-176.122,-19605811.36,6807180.229,1,U,8.36,-0.7,-0.7,ml,4,138,0.02202,0.33,av,av70881519,2020-03-30T18:18:06.020Z,"40km ENE of Adak, Alaska",earthquake,1.66,1.72,0.148,4,reviewed,av,av
35.667,-117.459,-13075476.07,4254897.298,11,S,12.35,0.97,0.97,ml,11,170,0.1613,0.18,ci,ci39118927,2020-03-28T16:32:19.211Z,"12km SSW of Searles Valley, CA",earthquake,0.66,1.55,0.14,9,reviewed,ci,ci
46.19733333,-122.1821667,-13601256.58,5812028.613,10,T,4.61,-0.07,-0.07,ml,11,138,0.003685,0.19,uw,uw61593196,2020-03-29T22:59:10.170Z,"37km NNE of Amboy, Washington",earthquake,0.55,0.92,0.144268382,5,reviewed,uw,uw
40.8465,-111.9888333,-12466539.9,4989726.745,12,T,6.9,0.96,0.73856,md,15,71,0.03972,0.14,uu,uu60370947,2020-03-30T18:04:04.790Z,"6km W of North Salt Lake, Utah",earthquake,0.51,1.56,0.487,4,reviewed,uu,uu
36.0031667,-120.566,-13421345.73,4301057.114,10,S,3.84,0.4,0.2144,md,18,94,0.02463,0.07,nc,nc73360740,2020-03-30T17:37:04.070Z,"17km NW of Parkfield, CA",earthquake,0.29,0.54,0.103,5,reviewed,nc,nc
33.669,-116.7466667,-12996179.49,3984442.937,11,S,14.57,1.64,1.64,ml,59,27,0.05003,0.24,ci,ci39118919,2020-03-28T15:49:49.631Z,"8km SSW of Idyllwild, CA",earthquake,0.23,0.41,0.204,27,automatic,ci,ci
61.4122,-149.8822,-16684810.18,8721090.842,6,V,23.2,1.6,1.6,ml,,,,0.53,ak,ak02041nqh5n,2020-03-28T07:50:58.407Z,"12km SSE of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
63.4486,-150.2616,-16727044.8,9211103.672,5,V,107.1,1.6,1.6,ml,,,,0.87,ak,ak02041no46j,2020-03-28T07:41:06.023Z,"65km W of Cantwell, Alaska",earthquake,,1.7,,,automatic,ak,ak
33.229,-116.7358333,-12994973.52,3925739.48,11,S,11.25,0.75,0.75,ml,25,42,0.02044,0.17,ci,ci39118911,2020-03-28T16:32:30.008Z,"3km ESE of Lake Henshaw, CA",earthquake,0.31,0.57,0.211,11,reviewed,ci,ci
17.8051,-66.9106,-7448453.921,2014748.397,19,Q,6,2.72,2.38592,md,16,271,0.1729,0.17,pr,pr2020088010,2020-03-28T09:55:46.232Z,"18km S of Guanica, Puerto Rico",earthquake,0.59,0.44,0.29,15,reviewed,pr,pr
38.8236667,-122.8126667,-13671443.52,4696444.723,10,S,2.44,0.11,-0.05704,md,20,40,0.002043,0.02,nc,nc73360725,2020-03-30T17:28:02.885Z,"7km NW of The Geysers, CA",earthquake,0.21,0.42,0.102,3,reviewed,nc,nc
41.8826667,-112.6,-12534574.66,5143419.657,12,T,5.4,1.49,1.49,ml,16,140,0.1664,0.11,uu,uu60370942,2020-03-28T16:34:13.970Z,"39km WNW of Garland, Utah",earthquake,0.36,1.59,0.084,2,reviewed,uu,uu
33.2283333,-116.7358333,-12994973.52,3925650.756,11,S,10.78,0.62,0.62,ml,20,54,0.02067,0.17,ci,ci39118903,2020-03-28T16:32:45.010Z,"3km ESE of Lake Henshaw, CA",earthquake,0.3,0.53,0.171,10,reviewed,ci,ci
17.9486,-66.917,-7449166.365,2031533.141,19,Q,4,2.74,2.40464,md,13,192,0.0462,0.22,pr,pr2020088009,2020-03-28T10:27:49.265Z,"2km SSW of Guanica, Puerto Rico",earthquake,0.82,0.45,0.36,12,reviewed,pr,pr
60.7804,-140.0223,-15587211.14,8575573.181,7,V,6.8,1.9,1.9,ml,,,,0.61,ak,ak02041nhv3a,2020-03-28T07:08:40.023Z,"136km W of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
37.9803333,-122.0393333,-13585356.44,4576647.94,10,S,14.3,1.54,1.28144,md,45,79,0.05002,0.08,nc,nc73360720,2020-03-30T18:20:03.562Z,"2km WNW of Concord, CA",earthquake,0.19,0.28,0.157,38,reviewed,nc,nc
46.83516667,-121.9253333,-13572666.02,5915210.457,10,T,10.35,-0.08,-0.23488,md,11,156,0.01743,0.08,uw,uw61593191,2020-03-29T23:11:28.230Z,"26km E of Eatonville, Washington",earthquake,0.48,0.53,0.130282048,8,reviewed,uw,uw
38.7791672,-122.7188339,-13660998.1,4690088.353,10,S,1.13,0.66,0.45776,md,6,92,0.01882,0.01,nc,nc73360715,2020-03-28T07:10:10.667Z,"2km W of Anderson Springs, CA",earthquake,1.01,2.64,0.06,2,automatic,nc,nc
17.9215,-66.8031,-7436487.075,2028362.3,19,Q,9,2.9,2.5544,md,20,217,0.0931,0.13,pr,pr2020088011,2020-03-28T08:34:59.502Z,"8km SSE of Indios, Puerto Rico",earthquake,0.59,0.7,0.38,20,reviewed,pr,pr
61.0236,-152.3305,-16957353.69,8631244.125,5,V,107.1,1.3,1.3,ml,,,,0.45,ak,ak02041n6bl7,2020-03-28T06:55:27.443Z,"64km NNE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
37.4676667,-118.8035,-13225145.12,4504495.523,11,S,2.85,0.88,0.66368,md,25,134,0.1094,0.04,nc,nc73360710,2020-03-30T22:00:06.356Z,"15km SW of Toms Place, CA",earthquake,0.37,1.22,0.228,23,reviewed,nc,nc
62.1506,-145.5751,-16205346,8894941.155,6,V,24.2,1.7,1.7,ml,,,,0.75,ak,ak02041n3u53,2020-03-28T06:50:46.195Z,"4km NNW of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
62.2478,-151.108,-16821265.61,8918140.744,5,V,69.3,1.6,1.6,ml,,,,0.47,ak,ak02041n2i8t,2020-03-28T06:47:05.156Z,"52km W of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
60.2618,-152.4061,-16965769.45,8458256.852,5,V,95.2,1.8,1.8,ml,,,,0.49,ak,ak02041n1hfr,2020-03-28T06:40:01.857Z,"31km SE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
52.074,-176.2146667,-19616126.97,6813516.679,1,U,6.99,-0.67,-0.67,ml,5,259,0.02889,0.22,av,av70881494,2020-03-30T17:33:15.030Z,"37km NE of Adak, Alaska",earthquake,1.21,1.77,0.224,5,reviewed,av,av
36.8483,-115.9547,-12908018.16,4417982.805,11,S,7,-0.1,-0.1,ml,7,266.7,0.168,0.05,nn,nn00720583,2020-03-28T10:41:49.757Z,"71km N of Pahrump, Nevada",earthquake,,1.5,,,automatic,nn,nn
38.8364983,-122.7429962,-13663687.84,4698278.344,10,S,1.08,0.82,0.60752,md,7,117,0.02187,0.02,nc,nc73360705,2020-03-28T06:45:04.514Z,"2km NW of Cobb, CA",earthquake,0.37,1.42,0.19,3,automatic,nc,nc
38.8320007,-122.8186646,-13672111.2,4697635.604,10,S,1.62,0.95,0.7292,md,23,50,0.0109,0.02,nc,nc73360700,2020-03-28T06:34:03.449Z,"8km NW of The Geysers, CA",earthquake,0.19,0.36,0.1,5,automatic,nc,nc
58.1701667,-155.3241667,-17290607.14,8003149.519,5,V,0.1,-0.27,-0.27,ml,5,243,0.04001,0.05,av,av70881489,2020-03-30T17:26:41.610Z,"97km SE of King Salmon, Alaska",earthquake,0.69,2.96,0.247,5,reviewed,av,av
17.9721,-66.8495,-7441652.3,2034283.157,19,Q,10,2.4,2.0864,md,13,183,0.0299,0.18,pr,pr2020088008,2020-03-28T06:36:22.689Z,"4km SW of Indios, Puerto Rico",earthquake,0.48,0.48,0.28,12,reviewed,pr,pr
17.889,-66.853,-7442041.918,2024560.27,19,Q,12,2.94,2.59184,md,19,232,0.09,0.2,pr,pr2020088007,2020-03-28T06:36:09.714Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.82,0.46,0.32,19,reviewed,pr,pr
61.4368,-150.0574,-16704313.36,8726816.048,5,V,33.4,1.3,1.3,ml,,,,0.32,ak,ak02041mv5rl,2020-03-28T06:03:23.404Z,"10km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
60.0216,-153.4805,-17085371.11,8404548.463,5,V,155.9,1.9,1.9,ml,,,,1.05,ak,ak02041mm1lk,2020-03-28T06:05:04.040Z,"65km SW of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
35.925,-117.6805,-13100133.34,4290306.389,11,S,11.36,1.04,1.04,ml,11,80,0.03346,0.07,ci,ci39118887,2020-03-28T16:32:44.010Z,"20km E of Little Lake, CA",earthquake,0.4,0.62,0.149,10,reviewed,ci,ci
35.9148333,-117.7211667,-13104660.33,4288908.885,11,S,3.42,0.71,0.71,ml,10,78,0.06625,0.13,ci,ci39118879,2020-03-28T16:32:59.012Z,"17km E of Little Lake, CA",earthquake,0.27,1.77,0.203,8,reviewed,ci,ci
53.7361667,-167.0063333,-18591059.98,7120346.927,3,U,11.15,-0.32,-0.32,ml,4,343,0.0956,0.14,av,av70881484,2020-03-30T17:01:00.370Z,"34km WSW of Unalaska, Alaska",earthquake,2.82,1.03,0.098,4,reviewed,av,av
17.9753,-66.8351,-7440049.299,2034657.656,19,Q,16,2.54,2.21744,md,17,181,0.0441,0.19,pr,pr2020088006,2020-03-28T06:35:53.578Z,"2km SW of Indios, Puerto Rico",earthquake,0.66,0.41,0.38,16,reviewed,pr,pr
59.2161,-152.1347,-16935557.34,8227241.71,5,V,43.1,2.5,2.5,ml,,,,0.48,ak,ak02041mhj0f,2020-03-28T07:47:17.040Z,"57km SW of Homer, Alaska",earthquake,,1.3,,,automatic,ak,ak
39.1086,-119.7404,-13329440.36,4737239.551,11,S,8,0.4,0.4,ml,8,138.06,0.027,0.172,nn,nn00720610,2020-03-29T02:08:44.270Z,"4km ENE of Indian Hills, Nevada",earthquake,,2.4,0.23,2,reviewed,nn,nn
38.8101654,-122.8228302,-13672574.92,4694515.759,10,S,2.07,0.8,0.5888,md,15,77,0.005126,0.02,nc,nc73360685,2020-03-28T06:08:04.522Z,"7km WNW of The Geysers, CA",earthquake,0.25,0.43,0.08,3,automatic,nc,nc
38.8168333,-122.7978333,-13669792.27,4695468.372,10,S,2.75,0.24,0.06464,md,10,116,0.00907,0.06,nc,nc73360690,2020-03-30T17:01:02.591Z,"6km NW of The Geysers, CA",earthquake,0.64,1.68,,1,reviewed,nc,nc
61.4908333,-152.0011667,-16920692.48,8739407.191,5,V,3.76,0.16,0.16,ml,8,194,0.0801,0.05,av,av70881479,2020-03-30T16:51:55.820Z,"97km NNW of Nikiski, Alaska",earthquake,0.43,0.5,0.236,8,reviewed,av,av
56.198,-159.2411667,-17726645.59,7597933.253,4,V,-3,0.68,0.68,ml,8,87,0.04743,0.26,av,av62151156,2020-03-30T16:46:22.810Z,"30km WSW of Chignik Lake, Alaska",earthquake,0.61,4.21,0.208,7,reviewed,av,av
37.6005,-119.011,-13248243.92,4523142.571,11,S,1.21,0.26,0.08336,md,9,185,0.01474,0.04,nc,nc73360675,2020-03-30T17:44:32.699Z,"5km SW of Mammoth Lakes, CA",earthquake,0.61,0.52,0.44,8,reviewed,nc,nc
35.676,-117.5433333,-13084864.01,4256130.568,11,S,9.59,1.54,1.54,ml,23,91,0.1462,0.15,ci,ci39118863,2020-03-28T16:33:31.790Z,"13km ENE of Ridgecrest, CA",earthquake,0.28,0.91,0.182,23,reviewed,ci,ci
19.1636658,-155.4641724,-17306192.51,2174214.42,5,Q,34.69,1.9,1.6184,md,33,227,0.09046,0.12,hv,hv71448247,2020-03-28T05:03:05.450Z,"4km SSE of Pahala, Hawaii",earthquake,0.71,0.7,0.11,3,automatic,hv,hv
40.7263336,-124.4036636,-13848552.48,4972059.349,10,T,20.84,2.53,2.20808,md,9,225,0.2555,0.05,nc,nc73360655,2020-03-28T17:37:59.041Z,"18km W of Humboldt Hill, CA",earthquake,1.15,0.67,0.24,7,automatic,nc,nc
37.6203333,-119.0281667,-13250154.91,4525929.61,11,S,-0.53,0.18,0.00848,md,6,117,0.009299,0.06,nc,nc73360650,2020-03-30T17:42:01.343Z,"5km WSW of Mammoth Lakes, CA",earthquake,0.66,0.88,0.174,7,reviewed,nc,nc
32.794,-115.4466667,-12851464.15,3867992.722,11,S,12.01,1.71,1.71,ml,29,77,0.01129,0.25,ci,ci39118839,2020-03-30T16:15:43.515Z,"6km WSW of Holtville, CA",earthquake,0.28,0.33,0.176,25,reviewed,ci,ci
32.7941667,-115.4481667,-12851631.13,3868014.797,11,S,9.53,1.19,1.19,ml,18,81,0.01118,0.25,ci,ci39118831,2020-03-30T16:31:57.626Z,"7km WSW of Holtville, CA",earthquake,0.5,0.8,0.107,11,reviewed,ci,ci
19.2676659,-155.3500061,-17293483.57,2186474.725,5,Q,9.74,1.84,1.56224,md,43,139,0.04922,0.15,hv,hv71448222,2020-03-28T04:46:20.050Z,"15km ENE of Pahala, Hawaii",earthquake,0.35,0.48,0.22,30,automatic,hv,hv
60.7718,-139.9231,-15576168.24,8573612.302,7,V,12.8,1.6,1.6,ml,,,,0.59,ak,ak02041ltvhi,2020-03-28T04:36:07.347Z,"131km W of Haines Junction, Canada",earthquake,,0.2,,,automatic,ak,ak
60.7754,-140.0459,-15589838.28,8574433.071,7,V,0.9,2.3,2.3,ml,,,,0.88,ak,ak02041ltjlu,2020-03-28T04:36:06.859Z,"138km W of Haines Junction, Canada",earthquake,,0.2,,,automatic,ak,ak
35.9125,-117.7078333,-13103176.07,4288588.177,11,S,3.6,0.88,0.88,ml,15,63,0.0585,0.1,ci,ci39118815,2020-03-28T16:33:30.013Z,"18km E of Little Lake, CA",earthquake,0.18,0.85,0.11,12,reviewed,ci,ci
62.2784,-151.258,-16837963.54,8925459.798,5,V,79,3.5,3.5,ml,,,,0.63,ak,ak02041lss6e,2020-03-28T19:41:45.923Z,"60km W of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
37.5996667,-119.011,-13248243.92,4523025.489,11,S,1.17,0.27,0.09272,md,10,188,0.01544,0.03,nc,nc73360645,2020-03-30T17:40:01.271Z,"5km SW of Mammoth Lakes, CA",earthquake,0.7,0.44,0.369,10,reviewed,nc,nc
60.5818,-152.7987,-17009473.48,8530424.146,5,V,9.6,0,0,ml,,,,0.09,ak,ak02041lrlb1,2020-03-28T17:54:47.598Z,"11km NNW of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
39.1143,-119.7358,-13328928.29,4738057.316,11,S,6.7,0.3,0.3,ml,4,133.87,0.045,0.1291,nn,nn00720609,2020-03-28T20:19:09.271Z,"5km NE of Indian Hills, Nevada",earthquake,,4.2,0,1,reviewed,nn,nn
61.4609,-150.0508,-16703578.65,8732429.268,5,V,32.8,1.3,1.3,ml,,,,0.47,ak,ak02041lq0bh,2020-03-28T04:11:26.795Z,"8km SW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
59.5827,-150.6429,-16769490.92,8307410.963,5,V,21.8,1.8,1.8,ml,,,,0.84,ak,ak02041lp0m2,2020-03-28T04:14:07.614Z,"40km ESE of Fritz Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
19.2161674,-155.3964996,-17298659.21,2180402.729,5,Q,31.74,2.31,2.31,ml,57,152,0.02124,0.12,hv,hv71448177,2020-03-28T04:13:17.040Z,"8km NE of Pahala, Hawaii",earthquake,0.45,0.67,3.26,14,automatic,hv,hv
33.4931667,-116.7905,-13001058.99,3960948.043,11,S,6.18,1.04,1.04,ml,37,41,0.02085,0.19,ci,ci39118791,2020-03-28T16:34:39.100Z,"9km NE of Aguanga, CA",earthquake,0.2,0.6,0.138,24,reviewed,ci,ci
60.876,-138.2704,-15392190.52,8597406.374,7,V,4.38,2.8,2.8,ml,,84,0.376,0.91,us,us70008hp7,2020-03-28T04:06:44.040Z,"43km WNW of Haines Junction, Canada",earthquake,2.2,8.9,0.051,50,reviewed,us,us
39.1044,-119.7243,-13327648.11,4736637.029,11,S,6.7,0.4,0.4,ml,7,142.22,0.04,0.1746,nn,nn00720608,2020-03-28T20:16:02.170Z,"5km ENE of Indian Hills, Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
52.0511667,-176.0648333,-19599447.59,6809382.343,1,U,8.76,-0.46,-0.46,ml,5,124,0.009937,0.17,av,av70881464,2020-03-30T16:16:09.630Z,"45km ENE of Adak, Alaska",earthquake,0.71,1.11,0.261,5,reviewed,av,av
40.7523333,-112.065,-12475018.74,4975879.231,12,T,9.36,0.97,0.74792,md,12,91,0.01011,0.11,uu,uu60370932,2020-03-29T20:13:16.970Z,"5km NNE of Magna, Utah",earthquake,0.41,0.82,0.282,3,reviewed,uu,uu
39.717,-120.1924,-13379756.77,4824902.312,10,S,14.2,0,0,ml,7,123.86,0.197,0.0825,nn,nn00720618,2020-03-29T02:08:52.787Z,"18km WNW of Cold Springs, Nevada",earthquake,,4.3,0.61,3,reviewed,nn,nn
40.756,-111.9675,-12464165.09,4976418.064,12,T,5.87,0.77,0.56072,md,19,95,0.02974,0.12,uu,uu60370927,2020-03-30T17:24:48.170Z,"6km W of Salt Lake City, Utah",earthquake,0.36,0.76,0.413,9,reviewed,uu,uu
36.52866667,-98.98816667,-11019312.31,4373611.056,14,S,7,1.02,1.02,ml,33,87,0.047690641,0.19,ok,ok2020gdgf,2020-03-30T15:40:17.550Z,"21km ENE of Mooreland, Oklahoma",earthquake,,0.3,0.35,4,reviewed,ok,ok
40.7481667,-112.0813333,-12476836.95,4975266.973,12,T,10.56,-0.15,-0.3004,md,12,77,0.00582,0.1,uu,uu60020494,2020-03-30T17:37:08.760Z,"4km NNE of Magna, Utah",earthquake,0.35,0.59,0.351,4,reviewed,uu,uu
64.6088,-149.2317,-16612396.85,9506074.045,6,W,10.3,1.6,1.6,ml,,,,0.67,ak,ak02041l9bgu,2020-03-28T03:39:59.330Z,"6km WNW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
36.9490013,-120.7679977,-13443832.01,4432000.608,10,S,0.59,2.15,1.8524,md,10,167,0.1361,0.15,nc,nc73360620,2020-03-28T05:45:04.155Z,"10km W of South Dos Palos, CA",earthquake,1.23,9.2,0.17,6,automatic,nc,nc
35.8615,-117.6718333,-13099168.56,4281580.682,11,S,8.62,0.87,0.87,ml,16,90,0.07571,0.12,ci,ci39118767,2020-03-28T16:33:31.615Z,"23km ESE of Little Lake, CA",earthquake,0.24,0.68,0.163,8,reviewed,ci,ci
40.7551667,-111.9568333,-12462977.67,4976295.605,12,T,6.11,0.74,0.53264,md,12,91,0.06635,0.12,uu,uu60370922,2020-03-29T20:12:12.920Z,"5km W of Salt Lake City, Utah",earthquake,0.44,1.1,0.394,4,reviewed,uu,uu
19.43,-155.2736667,-17284985.51,2205627.449,5,Q,0.59,2.04,2.04,ml,34,106,0.006352,0.09,hv,hv71448127,2020-03-30T23:57:32.710Z,"3km W of Volcano, Hawaii",earthquake,0.14,0.11,0.151,8,reviewed,hv,hv
19.4265003,-155.2753296,-17285170.62,2205214.341,5,Q,0.17,1.85,1.85,ml,17,86,0.002742,0.12,hv,hv71448122,2020-03-28T03:25:18.930Z,"3km W of Volcano, Hawaii",earthquake,0.2,0.17,0.22,8,automatic,hv,hv
17.9345,-66.9633,-7454320.458,2029883.307,19,Q,11,3.14,2.77904,md,19,214,0.0881,0.27,pr,pr2020088005,2020-03-28T03:32:22.523Z,"7km SW of Guanica, Puerto Rico",earthquake,0.79,0.57,0.32,19,reviewed,pr,pr
33.9595,-116.8475,-13007404.2,4023365.161,11,S,2.72,0.79,0.79,ml,20,57,0.06973,0.25,ci,ci39118759,2020-03-28T03:18:18.225Z,"5km NE of Banning, CA",earthquake,0.44,1.98,0.199,17,automatic,ci,ci
35.8293333,-117.6513333,-13096886.51,4277163.237,11,S,4.74,0.98,0.98,ml,13,87,0.0458,0.17,ci,ci39118751,2020-03-28T16:33:49.558Z,"23km N of Ridgecrest, CA",earthquake,0.4,0.81,0.11,11,reviewed,ci,ci
33.9621667,-116.8525,-13007960.8,4023723.069,11,S,6.87,1.28,1.28,ml,45,27,0.08173,0.18,ci,ci39118743,2020-03-28T16:34:42.980Z,"5km NNE of Banning, CA",earthquake,0.18,0.72,0.231,26,reviewed,ci,ci
35.8871667,-117.6856667,-13100708.49,4285106.77,11,S,1.74,1.06,1.06,ml,15,80,0.06703,0.18,ci,ci39118735,2020-03-28T02:58:54.590Z,"21km ESE of Little Lake, CA",earthquake,0.26,0.53,0.15,12,automatic,ci,ci
46.85566667,-121.9328333,-13573500.91,5918546.938,10,T,10.81,-0.01,-0.16936,md,10,89,0.01776,0.1,uw,uw61593156,2020-03-29T00:09:30.380Z,"25km E of Eatonville, Washington",earthquake,0.56,0.64,0.190131482,9,reviewed,uw,uw
35.8758333,-117.7163333,-13104122.28,4283549.648,11,S,9.75,1.04,1.04,ml,15,64,0.07786,0.13,ci,ci39118719,2020-03-28T02:52:01.144Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.8,0.162,12,automatic,ci,ci
17.9666,-66.7698,-7432780.136,2033639.504,19,Q,2,2.89,2.54504,md,16,181,0.1097,0.25,pr,pr2020088004,2020-03-28T04:42:19.958Z,"5km S of Magas Arriba, Puerto Rico",earthquake,0.5,0.82,0.2,15,reviewed,pr,pr
38.7309,-119.7079,-13325822.47,4683198.282,11,S,9.1,1.2,1.2,ml,17,65.15,0.168,0.1344,nn,nn00720576,2020-03-28T20:50:41.087Z,"17km S of Gardnerville Ranchos, Nevada",earthquake,,1.4,0.46,5,reviewed,nn,nn
33.4901657,-116.8001633,-13002134.7,3960547.463,11,S,6.76,0.75,0.75,ml,21,83,0.1076,0.18,ci,ci39118711,2020-03-28T02:37:39.031Z,"8km NE of Aguanga, CA",earthquake,0.31,1.52,0.087,6,automatic,ci,ci
44.3275,-122.354,-13620384.98,5516264.234,10,T,11.46,0.72,0.51392,md,9,81,0.09329,0.25,uw,uw61593151,2020-03-30T20:23:04.850Z,"31km ESE of Sweet Home, Oregon",earthquake,0.54,1.47,0.195729176,6,reviewed,uw,uw
53.8826667,-166.6768333,-18554380.21,7147966.014,3,U,5.25,-0.9,-0.9,ml,4,198,0.005195,0.04,av,av70881454,2020-03-30T16:03:02.800Z,"8km W of Dutch Harbor, Alaska",earthquake,0.56,0.39,0.169,4,reviewed,av,av
19.2261658,-155.392334,-17298195.49,2181581.455,5,Q,32.21,2.01,1.72136,md,46,148,0.01229,0.12,hv,hv71448052,2020-03-28T02:24:06.320Z,"9km ENE of Pahala, Hawaii",earthquake,0.56,0.86,0.17,25,automatic,hv,hv
58.2228333,-155.1961667,-17276358.25,8014274.253,5,V,3.49,-0.19,-0.19,ml,8,233,0.02063,0.04,av,av70881459,2020-03-30T16:10:06.390Z,"100km ESE of King Salmon, Alaska",earthquake,0.42,0.41,0.425,8,reviewed,av,av
